narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,split,noun_class_key,verb_class_key
P01_01_253,P01,P01_01,00:20:29.610,00:20:31.57,00:20:36.04,73894,74162,taste rice,taste,35,rice,55,['rice'],[55],train,rice,eat
P01_01_254,P01,P01_01,00:20:36.309,00:20:36.14,00:20:38.93,74168,74335,put down spoon,put-down,1,spoon,1,['spoon'],[1],train,spoon,put
P01_01_255,P01,P01_01,00:20:46.289,00:20:47.89,00:20:49.76,74873,74985,open cupboard,open,3,cupboard,3,['cupboard'],[3],train,cupboard,open
P01_01_256,P01,P01_01,00:20:50.039,00:20:51.05,00:20:52.99,75063,75179,take drainer,take,0,drainer,110,['drainer'],[110],train,rack:drying,take
P01_01_257,P01,P01_01,00:21:02.129,00:21:03.99,00:21:05.35,75839,75921,take glass and bottle,take,0,glass,10,"['glass', 'bottle']","[10, 15]",train,glass,take
P01_01_258,P01,P01_01,00:21:03.140,00:21:05.00,00:21:10.37,75900,76222,pour water onto glass,pour-onto,9,water,27,"['water', 'glass']","[27, 10]",train,water,pour
P01_01_259,P01,P01_01,00:21:08.960,00:21:10.93,00:21:16.66,76255,76599,drink water,drink,60,water,27,['water'],[27],train,water,drink
P01_01_26,P01,P01_01,00:01:12.520,00:01:14.29,00:01:18.89,4457,4733,wash carrot,wash,2,carrot,41,['carrot'],[41],train,carrot,wash
P01_01_260,P01,P01_01,00:21:10.289,00:21:12.55,00:21:13.96,76353,76437,put down bottle,put-down,1,bottle,15,['bottle'],[15],train,bottle,put
P01_01_261,P01,P01_01,00:21:15.580,00:21:16.12,00:21:17.61,76567,76656,put down glass,put-down,1,glass,10,['glass'],[10],train,glass,put
P01_01_262,P01,P01_01,00:21:18.879,00:21:20.72,00:21:21.54,76843,76892,take spatula,take,0,spatula,20,['spatula'],[20],train,spatula,take
P01_01_263,P01,P01_01,00:21:19.879,00:21:21.73,00:21:32.70,76903,77562,stir vegetables and tofu,stir,10,vegetable,94,"['vegetable', 'tofu']","[94, 81]",train,vegetable,mix
P01_01_264,P01,P01_01,00:21:31.129,00:21:29.56,00:21:36.27,77373,77776,still stirring vegetables and tofu,stir,10,vegetable,94,"['vegetable', 'tofu']","[94, 81]",train,vegetable,mix
P01_01_265,P01,P01_01,00:21:32.480,00:21:35.96,00:21:36.98,77757,77818,put down spatula,put-down,1,spatula,20,['spatula'],[20],train,spatula,put
P01_01_266,P01,P01_01,00:21:42.610,00:21:44.50,00:21:45.45,78270,78327,take spatula,take,0,spatula,20,['spatula'],[20],train,spatula,take
P01_01_267,P01,P01_01,00:21:44.830,00:21:46.28,00:21:52.18,78376,78730,stir rice,stir,10,rice,55,['rice'],[55],train,rice,mix
P01_01_268,P01,P01_01,00:21:46.399,00:21:51.47,00:21:54.03,78688,78841,put down spatula,put-down,1,spatula,20,['spatula'],[20],train,spatula,put
P01_01_269,P01,P01_01,00:22:00.370,00:21:55.88,00:21:58.93,78952,79135,waiting for rice,wait-for,72,rice,55,['rice'],[55],train,rice,wait
P01_01_27,P01,P01_01,00:01:18.789,00:01:18.99,00:01:22.79,4739,4967,still washing carrot,wash,2,carrot,41,['carrot'],[41],train,carrot,wash
P01_01_270,P01,P01_01,00:22:22.269,00:22:20.37,00:22:33.51,80422,81210,still waiting for rice,wait-for,72,rice,55,['rice'],[55],train,rice,wait
P01_01_271,P01,P01_01,00:22:32.190,00:22:33.66,00:22:35.47,81219,81328,take spoon,take,0,spoon,1,['spoon'],[1],train,spoon,take
P01_01_272,P01,P01_01,00:22:34.200,00:22:35.25,00:22:39.79,81315,81587,scoop rice,scoop,16,rice,55,['rice'],[55],train,rice,scoop
P01_01_273,P01,P01_01,00:22:37.960,00:22:39.78,00:22:45.40,81586,81924,taste rice,taste,35,rice,55,['rice'],[55],train,rice,eat
P01_01_274,P01,P01_01,00:22:45.840,00:22:46.01,00:22:49.61,81960,82176,put down spoon,put-down,1,spoon,1,['spoon'],[1],train,spoon,put
P01_01_275,P01,P01_01,00:22:48.830,00:22:49.72,00:22:53.80,82183,82428,turn off hob,turn-off,8,hob,24,['hob'],[24],train,hob,turn-off
P01_01_276,P01,P01_01,00:23:11.860,00:23:12.79,00:23:15.13,83567,83707,take saucepan,take,0,saucepan,5,['saucepan'],[5],train,pan,take
P01_01_277,P01,P01_01,00:23:15.980,00:23:16.56,00:23:21.29,83793,84077,drain saucepan,drain,37,saucepan,5,['saucepan'],[5],train,pan,filter
P01_01_278,P01,P01_01,00:23:22.220,00:23:21.98,00:23:28.80,84118,84528,drain rice,drain,37,rice,55,['rice'],[55],train,rice,filter
P01_01_279,P01,P01_01,00:23:28.039,00:23:29.67,00:23:33.10,84580,84786,pour rice onto pan,pour-onto,9,rice,55,"['rice', 'pan']","[55, 5]",train,rice,pour
P01_01_28,P01,P01_01,00:01:20.469,00:01:22.19,00:01:23.19,4931,4991,close tap,turn-off,8,tap,0,['tap'],[0],train,tap,turn-off
P01_01_280,P01,P01_01,00:23:31.929,00:23:33.00,00:23:34.00,84780,84840,put on drainer,put-on,1,drainer,110,['drainer'],[110],train,rack:drying,put
P01_01_281,P01,P01_01,00:23:33.580,00:23:34.71,00:23:44.23,84882,85453,scoop rice,scoop,16,rice,55,['rice'],[55],train,rice,scoop
P01_01_282,P01,P01_01,00:23:42.990,00:23:44.20,00:23:45.98,85452,85558,put down saucepan,put-down,1,saucepan,5,['saucepan'],[5],train,pan,put
P01_01_283,P01,P01_01,00:23:44.769,00:23:46.14,00:23:47.80,85568,85668,put down drainer,put-down,1,drainer,110,['drainer'],[110],train,rack:drying,put
P01_01_284,P01,P01_01,00:23:46.759,00:23:48.37,00:23:49.19,85702,85751,put down spatula,put-down,1,spatula,20,['spatula'],[20],train,spatula,put
P01_01_285,P01,P01_01,00:23:48.610,00:23:49.49,00:23:50.24,85769,85814,take spatula,take,0,spatula,20,['spatula'],[20],train,spatula,take
P01_01_286,P01,P01_01,00:23:49.610,00:23:50.72,00:23:56.34,85843,86180,stir vegetables rice and tofu,stir,10,rice:vegetable,55,"['rice:vegetable', 'tofu']","[55, 81]",train,rice,mix
P01_01_287,P01,P01_01,00:23:54.970,00:23:56.35,00:23:57.03,86181,86221,put down spatula,put-down,1,spatula,20,['spatula'],[20],train,spatula,put
P01_01_288,P01,P01_01,00:23:58.340,00:23:56.96,00:24:03.62,86217,86617,pour curry powder,pour,9,powder:curry,138,['powder:curry'],[138],train,powder,pour
P01_01_289,P01,P01_01,00:23:56.100,00:23:57.14,00:23:57.82,86228,86269,take curry powder,take,0,powder:curry,138,['powder:curry'],[138],train,powder,take
P01_01_29,P01,P01_01,00:01:24.229,00:01:25.49,00:01:26.49,5129,5189,put down vegetables,put-down,1,vegetable,94,['vegetable'],[94],train,vegetable,put
P01_01_290,P01,P01_01,00:23:57.100,00:23:58.23,00:23:59.16,86293,86349,open curry powder,open,3,powder:curry,138,['powder:curry'],[138],train,powder,open
P01_01_291,P01,P01_01,00:24:01.919,00:24:02.96,00:24:04.06,86577,86643,put down curry powder,put-down,1,powder:curry,138,['powder:curry'],[138],train,powder,put
P01_01_292,P01,P01_01,00:24:02.919,00:24:03.85,00:24:04.93,86631,86695,take spatula,take,0,spatula,20,['spatula'],[20],train,spatula,take
P01_01_293,P01,P01_01,00:24:03.919,00:24:04.87,00:24:17.00,86692,87420,stir rice,stir,10,rice,55,['rice'],[55],train,rice,mix
P01_01_294,P01,P01_01,00:24:15.080,00:24:15.34,00:24:22.60,87320,87756,still stirring rice,stir,10,rice,55,['rice'],[55],train,rice,mix
P01_01_295,P01,P01_01,00:24:37.529,00:24:22.70,00:24:29.94,87762,88196,still stirring rice,stir,10,rice,55,['rice'],[55],train,rice,mix
P01_01_296,P01,P01_01,00:25:16.090,00:24:30.04,00:25:05.28,88202,90316,still stirring rice,stir,10,rice,55,['rice'],[55],train,rice,mix
P01_01_297,P01,P01_01,00:25:04.210,00:25:04.53,00:25:07.43,90271,90445,turn off hob,turn-off,8,hob,24,['hob'],[24],train,hob,turn-off
P01_01_298,P01,P01_01,00:25:06.899,00:25:08.06,00:25:18.08,90483,91084,stir rice,stir,10,rice,55,['rice'],[55],train,rice,mix
P01_01_299,P01,P01_01,00:25:34.769,00:25:18.18,00:25:26.20,91090,91572,still stirring rice,stir,10,rice,55,['rice'],[55],train,rice,mix
P01_01_3,P01,P01_01,00:00:11.040,00:00:12.77,00:00:13.99,766,839,open fridge,open,3,fridge,12,['fridge'],[12],train,fridge,open
P01_01_30,P01,P01_01,00:01:26.310,00:01:27.43,00:01:28.29,5245,5297,open cupboard,open,3,cupboard,3,['cupboard'],[3],train,cupboard,open
P01_01_300,P01,P01_01,00:24:51.409,00:25:24.00,00:25:48.50,91440,92910,still stirring rice,stir,10,rice,55,['rice'],[55],train,rice,mix
P01_01_301,P01,P01_01,00:25:46.679,00:25:48.75,00:25:49.85,92925,92991,put down spatula,put-down,1,spatula,20,['spatula'],[20],train,spatula,put
P01_01_302,P01,P01_01,00:25:49.039,00:25:50.10,00:25:54.13,93006,93247,close curry powder,close,4,powder:curry,138,['powder:curry'],[138],train,powder,close
P01_01_303,P01,P01_01,00:25:52.350,00:25:54.44,00:25:55.19,93266,93311,put curry powder down,put-down,1,powder:curry,138,['powder:curry'],[138],train,powder,put
P01_01_304,P01,P01_01,00:25:54.429,00:25:55.54,00:25:56.79,93332,93407,take container,take,0,container,21,['container'],[21],train,container,take
P01_01_305,P01,P01_01,00:25:55.970,00:25:56.82,00:25:58.67,93409,93520,take spatula,take,0,spatula,20,['spatula'],[20],train,spatula,take
P01_01_306,P01,P01_01,00:25:58.419,00:25:57.62,00:26:02.98,93457,93778,pour rice into container,pour-into,9,rice,55,"['rice', 'container']","[55, 21]",train,rice,pour
P01_01_307,P01,P01_01,00:26:10.309,00:26:00.82,00:26:13.78,93649,94426,pour rice into container,pour-into,9,rice,55,"['rice', 'container']","[55, 21]",train,rice,pour
P01_01_308,P01,P01_01,00:26:04.700,00:26:02.53,00:26:04.28,93751,93856,scoop rice,scoop,16,rice,55,['rice'],[55],train,rice,scoop
P01_01_309,P01,P01_01,00:26:05.980,00:26:04.38,00:26:06.13,93862,93967,pour rice into container,pour-into,9,rice,55,"['rice', 'container']","[55, 21]",train,rice,pour
P01_01_31,P01,P01_01,00:01:32.149,00:01:32.53,00:01:34.09,5551,5645,take grater,take,0,grater,96,['grater'],[96],train,grater,take
P01_01_310,P01,P01_01,00:26:09.309,00:26:06.48,00:26:08.48,93988,94108,scoop rice,scoop,16,rice,55,['rice'],[55],train,rice,scoop
P01_01_311,P01,P01_01,00:26:12.289,00:26:13.89,00:26:14.66,94433,94479,put down container,put-down,1,container,21,['container'],[21],train,container,put
P01_01_312,P01,P01_01,00:26:13.289,00:26:14.19,00:26:15.30,94451,94518,put down spatula,put-down,1,spatula,20,['spatula'],[20],train,spatula,put
P01_01_313,P01,P01_01,00:26:14.409,00:26:15.37,00:26:17.29,94522,94637,take plate,take,0,plate,2,['plate'],[2],train,plate,take
P01_01_314,P01,P01_01,00:26:16.220,00:26:17.78,00:26:19.15,94666,94749,put down plate,put-down,1,plate,2,['plate'],[2],train,plate,put
P01_01_315,P01,P01_01,00:26:17.220,00:26:19.22,00:26:20.16,94753,94809,take spatula,take,0,spatula,20,['spatula'],[20],train,spatula,take
P01_01_316,P01,P01_01,00:26:19.289,00:26:20.10,00:26:32.56,94806,95553,pour rice onto plate,pour-onto,9,rice,55,"['rice', 'plate']","[55, 2]",train,rice,pour
P01_01_317,P01,P01_01,00:26:33.129,00:26:33.88,00:26:39.85,95632,95991,scoop rice,scoop,16,rice,55,['rice'],[55],train,rice,scoop
P01_01_318,P01,P01_01,00:26:44.389,00:26:40.67,00:26:46.04,96040,96362,scoop rice,scoop,16,rice,55,['rice'],[55],train,rice,scoop
P01_01_319,P01,P01_01,00:26:46.590,00:26:46.11,00:26:58.12,96366,97087,pour rice into container,pour-into,9,rice,55,"['rice', 'container']","[55, 21]",train,rice,pour
P01_01_32,P01,P01_01,00:01:37.630,00:01:35.28,00:01:39.56,5716,5973,take pan,take,0,pan,5,['pan'],[5],train,pan,take
P01_01_320,P01,P01_01,00:26:54.860,00:26:46.24,00:26:58.73,96374,97123,scoop rice,scoop,16,rice,55,['rice'],[55],train,rice,scoop
P01_01_321,P01,P01_01,00:26:57.749,00:26:58.16,00:27:00.51,97089,97230,put down spatula,put-down,1,spatula,20,['spatula'],[20],train,spatula,put
P01_01_322,P01,P01_01,00:26:59.950,00:27:00.99,00:27:03.13,97259,97387,put down pan,put-down,1,pan,5,['pan'],[5],train,pan,put
P01_01_323,P01,P01_01,00:27:04.259,00:27:05.28,00:27:06.96,97516,97617,open tap,turn-on,6,tap,0,['tap'],[0],train,tap,turn-on
P01_01_324,P01,P01_01,00:27:05.639,00:27:07.07,00:27:09.70,97624,97782,washing pan,wash,2,pan,5,['pan'],[5],train,pan,wash
P01_01_325,P01,P01_01,00:27:08.710,00:27:10.12,00:27:13.57,97807,98014,wash saucepan,wash,2,saucepan,5,['saucepan'],[5],train,pan,wash
P01_01_326,P01,P01_01,00:27:11.720,00:27:13.69,00:27:15.21,98021,98112,wash drainer,wash,2,drainer,110,['drainer'],[110],train,rack:drying,wash
P01_01_327,P01,P01_01,00:27:12.820,00:27:14.97,00:27:16.13,98098,98167,close tap,turn-off,8,tap,0,['tap'],[0],train,tap,turn-off
P01_01_328,P01,P01_01,00:27:16.700,00:27:17.63,00:27:19.73,98257,98383,take plate,take,0,plate,2,['plate'],[2],train,plate,take
P01_01_329,P01,P01_01,00:27:18.639,00:27:20.40,00:27:21.69,98424,98501,put down plate,put-down,1,plate,2,['plate'],[2],train,plate,put
P01_01_33,P01,P01_01,00:01:39.149,00:01:40.74,00:01:42.26,6044,6135,put down pan,put-down,1,pan,5,['pan'],[5],train,pan,put
P01_01_34,P01,P01_01,00:01:41.340,00:01:41.66,00:01:42.41,6099,6144,close cupboard,close,4,cupboard,3,['cupboard'],[3],train,cupboard,close
P01_01_35,P01,P01_01,00:01:40.169,00:01:43.02,00:01:43.77,6181,6226,close cupboard,close,4,cupboard,3,['cupboard'],[3],train,cupboard,close
P01_01_36,P01,P01_01,00:01:43.579,00:01:44.10,00:01:45.22,6246,6313,take courgette,take,0,courgette,76,['courgette'],[76],train,courgette,take
P01_01_37,P01,P01_01,00:01:44.579,00:01:45.69,00:02:02.03,6341,7321,cut courgette,cut,7,courgette,76,['courgette'],[76],train,courgette,cut
P01_01_38,P01,P01_01,00:02:04.479,00:02:02.13,00:02:06.98,7327,7618,turn on hob,turn-on,6,hob,24,['hob'],[24],train,hob,turn-on
P01_01_39,P01,P01_01,00:02:05.479,00:02:07.80,00:02:24.89,7668,8693,cut courgette,cut,7,courgette,76,['courgette'],[76],train,courgette,cut
P01_01_4,P01,P01_01,00:00:13.360,00:00:15.25,00:00:16.40,915,983,take celery,take,0,celery,223,['celery'],[223],train,celery,take
P01_01_40,P01,P01_01,00:02:17.530,00:02:10.99,00:02:25.79,7859,8747,still cutting courgette,cut,7,courgette,76,['courgette'],[76],train,courgette,cut
P01_01_41,P01,P01_01,00:02:30.379,00:02:30.53,00:02:45.65,9031,9939,dicing courgette,dice,7,courgette,76,['courgette'],[76],train,courgette,cut
P01_01_42,P01,P01_01,00:02:48.780,00:02:45.75,00:03:00.28,9945,10816,still dicing courgette,dice,7,courgette,76,['courgette'],[76],train,courgette,cut
P01_01_43,P01,P01_01,00:02:50.170,00:03:00.38,00:03:13.90,10822,11634,still dicing courgette,dice,7,courgette,76,['courgette'],[76],train,courgette,cut
P01_01_44,P01,P01_01,00:03:41.969,00:03:59.04,00:04:08.81,14342,14928,still dicing courgette,dice,7,courgette,76,['courgette'],[76],train,courgette,cut
P01_01_45,P01,P01_01,00:04:08.370,00:04:10.05,00:04:17.87,15003,15472,pour courgette onto pan,pour-onto,9,courgette,76,"['courgette', 'pan']","[76, 5]",train,courgette,pour
P01_01_46,P01,P01_01,00:04:21.120,00:04:21.69,00:04:24.65,15701,15878,throw courgette into rubbish bin,throw-into,13,courgette,76,"['courgette', 'bin:rubbish']","[76, 36]",train,courgette,throw
P01_01_47,P01,P01_01,00:04:23.199,00:04:25.06,00:04:26.44,15903,15986,open drawer,open,3,drawer,8,['drawer'],[8],train,drawer,open
P01_01_48,P01,P01_01,00:04:26.970,00:04:28.57,00:04:29.24,16114,16154,close drawer,close,4,drawer,8,['drawer'],[8],train,drawer,close
P01_01_49,P01,P01_01,00:04:29.020,00:04:30.43,00:04:32.16,16225,16329,take spatula,take,0,spatula,20,['spatula'],[20],train,spatula,take
P01_01_5,P01,P01_01,00:00:14.990,00:00:16.50,00:00:18.06,990,1083,take container,take,0,container,21,['container'],[21],train,container,take
P01_01_50,P01,P01_01,00:04:30.389,00:04:32.08,00:04:37.85,16324,16671,stir courgette,stir,10,courgette,76,['courgette'],[76],train,courgette,mix
P01_01_51,P01,P01_01,00:04:38.840,00:04:39.60,00:04:41.35,16776,16881,take salt,take,0,salt,38,['salt'],[38],train,salt,take
P01_01_52,P01,P01_01,00:04:39.900,00:04:41.45,00:04:42.93,16887,16975,open salt,open,3,salt,38,['salt'],[38],train,salt,open
P01_01_53,P01,P01_01,00:04:41.440,00:04:42.80,00:04:45.05,16968,17103,pour salt onto pan,pour-onto,9,salt,38,"['salt', 'pan']","[38, 5]",train,salt,pour
P01_01_54,P01,P01_01,00:04:42.720,00:04:45.15,00:04:46.79,17109,17207,put down salt,put-down,1,salt,38,['salt'],[38],train,salt,put
P01_01_55,P01,P01_01,00:04:46.280,00:04:47.86,00:04:54.25,17271,17655,stir courgette,stir,10,courgette,76,['courgette'],[76],train,courgette,mix
P01_01_56,P01,P01_01,00:04:52.960,00:04:54.35,00:04:55.60,17661,17736,put down spatula,put-down,1,spatula,20,['spatula'],[20],train,spatula,put
P01_01_57,P01,P01_01,00:04:54.630,00:04:55.70,00:04:59.70,17742,17982,take celery,take,0,celery,223,['celery'],[223],train,celery,take
P01_01_58,P01,P01_01,00:05:08.360,00:05:01.25,00:05:15.50,18075,18930,still washing celery,wash,2,celery,223,['celery'],[223],train,celery,wash
P01_01_59,P01,P01_01,00:05:00.050,00:05:01.30,00:05:03.46,18078,18207,open tap,turn-on,6,tap,0,['tap'],[0],train,tap,turn-on
P01_01_6,P01,P01_01,00:00:18.850,00:00:18.19,00:00:21.14,1091,1268,take tofu,take,0,tofu,81,['tofu'],[81],train,tofu,take
P01_01_60,P01,P01_01,00:05:01.080,00:05:03.56,00:05:15.49,18213,18929,wash celery,wash,2,celery,223,['celery'],[223],train,celery,wash
P01_01_61,P01,P01_01,00:05:13.669,00:05:15.03,00:05:15.94,18901,18956,close tap,turn-off,8,tap,0,['tap'],[0],train,tap,turn-off
P01_01_62,P01,P01_01,00:05:17.229,00:05:18.25,00:05:20.00,19095,19200,put down celery,put-down,1,celery,223,['celery'],[223],train,celery,put
P01_01_63,P01,P01_01,00:05:20.050,00:05:22.78,00:05:28.18,19366,19690,cut celery,cut,7,celery,223,['celery'],[223],train,celery,cut
P01_01_64,P01,P01_01,00:05:32.240,00:05:28.28,00:05:38.07,19696,20284,still cutting celery,cut,7,celery,223,['celery'],[223],train,celery,cut
P01_01_65,P01,P01_01,00:05:41.349,00:05:41.64,00:05:46.21,20498,20772,pour celery onto pan,pour-onto,9,celery,223,"['celery', 'pan']","[223, 5]",train,celery,pour
P01_01_66,P01,P01_01,00:05:44.470,00:05:46.01,00:05:47.67,20760,20860,put down cutting board and knife,put-down,1,board:cutting,18,"['board:cutting', 'knife']","[18, 4]",train,board:chopping,put
P01_01_67,P01,P01_01,00:05:51.870,00:05:47.33,00:05:53.79,20839,21227,take celery,take,0,celery,223,['celery'],[223],train,celery,take
P01_01_68,P01,P01_01,00:05:53.169,00:05:54.09,00:05:58.44,21245,21506,throw things into garbage bin,throw-into,13,bin:garbage,36,['bin:garbage'],[36],train,bin,throw
P01_01_69,P01,P01_01,00:05:58.319,00:06:00.21,00:06:01.84,21612,21710,open fridge,open,3,fridge,12,['fridge'],[12],train,fridge,open
P01_01_7,P01,P01_01,00:00:20.410,00:00:21.91,00:00:23.33,1314,1399,close fridge,close,4,fridge,12,['fridge'],[12],train,fridge,close
P01_01_70,P01,P01_01,00:05:59.990,00:06:00.76,00:06:03.07,21645,21784,put celery back into fridge,put-into,5,celery,223,"['celery', 'fridge']","[223, 12]",train,celery,insert
P01_01_71,P01,P01_01,00:06:01.800,00:06:03.07,00:06:04.15,21784,21849,close fridge,close,4,fridge,12,['fridge'],[12],train,fridge,close
P01_01_72,P01,P01_01,00:06:06.080,00:06:07.34,00:06:08.34,22040,22100,take spatula,take,0,spatula,20,['spatula'],[20],train,spatula,take
P01_01_73,P01,P01_01,00:06:07.080,00:06:08.37,00:06:18.03,22102,22681,stir something,stir,10,spatula,20,['spatula'],[20],train,spatula,mix
P01_01_74,P01,P01_01,00:06:16.289,00:06:17.83,00:06:19.31,22669,22758,put down spatula,put-down,1,spatula,20,['spatula'],[20],train,spatula,put
P01_01_75,P01,P01_01,00:06:18.020,00:06:19.26,00:06:21.20,22755,22872,open container,open,3,container,21,['container'],[21],train,container,open
P01_01_76,P01,P01_01,00:06:22.840,00:06:21.53,00:06:24.85,22891,23091,take onion,take,0,onion,16,['onion'],[16],train,onion,take
P01_01_77,P01,P01_01,00:06:20.099,00:06:24.01,00:06:24.76,23040,23085,take onion,take,0,onion,16,['onion'],[16],train,onion,take
P01_01_78,P01,P01_01,00:06:23.840,00:06:24.86,00:06:25.58,23091,23134,put down onion,put-down,1,onion,16,['onion'],[16],train,onion,put
P01_01_79,P01,P01_01,00:06:26.810,00:06:25.48,00:06:28.37,23128,23302,close container,close,4,container,21,['container'],[21],train,container,close
P01_01_8,P01,P01_01,00:00:21.650,00:00:23.18,00:00:24.29,1390,1457,open fridge,open,3,fridge,12,['fridge'],[12],train,fridge,open
P01_01_80,P01,P01_01,00:06:27.810,00:06:30.52,00:06:31.28,23431,23476,take spatula,take,0,spatula,20,['spatula'],[20],train,spatula,take
P01_01_81,P01,P01_01,00:06:29.470,00:06:30.95,00:06:32.13,23457,23527,take knife,take,0,knife,4,['knife'],[4],train,knife,take
P01_01_82,P01,P01_01,00:06:30.470,00:06:32.59,00:06:38.75,23555,23925,cut onion,cut,7,onion,16,['onion'],[16],train,onion,cut
P01_01_83,P01,P01_01,00:06:50.509,00:06:35.40,00:06:47.03,23724,24421,still cutting onion,cut,7,onion,16,['onion'],[16],train,onion,cut
P01_01_84,P01,P01_01,00:06:39.710,00:06:48.39,00:07:02.18,24503,25330,still cutting onion,cut,7,onion,16,['onion'],[16],train,onion,cut
P01_01_85,P01,P01_01,00:07:04.300,00:07:04.69,00:07:06.42,25481,25585,put down knife,put-down,1,knife,4,['knife'],[4],train,knife,put
